timestamp,price
1771452106007,66319.09854121489
1771455683232,66395.02300417775
1771459273233,66437.13592509933
1771462998732,66422.48277202653
1771466560008,66833.17282840105
1771470044709,66822.55646014048
1771473641661,66933.92747646493
1771477398157,66780.89118616698
1771480862769,66837.42029796186
1771484461425,67116.50346018281
1771488115418,67170.02189428693
1771491743652,66935.07201032821
1771495362686,66811.14558678101
1771498965150,66808.56146870888
1771502561805,66477.69591909723
1771506053718,66493.38343507201
1771509727060,65893.78142463525
1771513268233,66395.49662413551
1771516862850,66361.8367706384
1771520520239,66301.02313033368
1771524117321,66299.1689966471
1771527735671,66982.72221505808
1771531239949,67011.6707462627
1771535002401,67091.72571178003
1771538527434,66898.79302429323
1771542204375,66915.1097813609
1771545756225,66956.66409601258
1771549352687,67227.67488249822
1771552946623,67247.43012565825
1771556529439,67239.57495785308
1771560167556,67334.82652058548
1771563824628,67232.6875433637
1771567421193,67767.35955427619
1771570806770,67839.84481085645
1771574619701,67806.37469278977
1771578175707,67850.71900445792
1771581718021,68172.85620895511
1771585363278,67910.89892947351
1771588948194,67346.76441904357
1771592588447,67502.25731074518
1771596135266,66754.63539163572
1771599807650,67101.97572410556
1771603405167,67558.75301277851
1771606867292,67782.28579901981
1771610556353,67582.50451035672
1771614146779,67920.91594116506
1771617799390,67622.66814335548
1771621376127,67700.63320434374
1771624809080,67774.4148817248
1771628509104,68041.9989547035
1771632095614,68001.16900641973
1771635686318,67814.84736860167
1771639346125,67938.11806652314
1771642821704,67990.97108159284
1771646565685,67636.09802439428
1771650126973,67795.1935276166
1771653727329,67833.35816343532
1771657241289,67771.15490900952
1771660951186,67835.58161535914
1771664538042,68033.45506604825
1771668152943,68134.27481021718
1771671730600,68185.96157291178
1771675340281,68080.98290497396
1771678846188,68177.9654336213
1771682540586,68234.65912706646
1771686115506,68447.8539525863
1771689674798,68624.35686959434
1771693392362,68302.62450497187
1771696944648,68404.98992152564
1771700623634,68560.684656393
1771704234370,68519.98114654892
1771707796046,68284.76941071317
1771711361418,68352.67780821405
1771715005336,67951.15591282771
1771718528172,67978.79019389286
1771722031466,67894.39819865709
1771725727786,68113.19039347471
1771729346272,67883.45039283701
1771732924682,68008.42174669018
1771736570149,67960.92293554958
1771740189438,67946.0233073144
1771743741131,68026.51169714678
1771747419719,67985.83510142777
1771750922518,67950.31445098891
1771754555532,68039.3698178956
1771758128739,68119.230120068
1771761793668,68194.59339383944
1771765360756,67931.58019160847
1771768949467,67631.9324739407
1771772561726,67417.69362212557
1771776171675,67664.896296285
1771779728771,67607.70037223128
1771783354862,67338.17491674826
1771786946046,67408.00208323984
1771790582538,67401.27120317247
1771794180332,67368.4929540634
1771797753305,67584.46138307691
1771801360889,67654.03558297858
1771804813999,67585.11718938159
1771808545581,66754.4877270225
1771812202673,64435.12705551635
1771815789168,64758.93071258205
1771819338792,64939.82443268619
1771822978408,64795.05744679692
1771826555984,65040.40875534817
1771830236446,65752.54244262996
1771833723814,65939.88775861052
1771837401335,65671.16025084569
1771840934214,66381.48055124872
1771844584905,66317.29222461591
1771848130689,66183.35606348574
1771851744548,66275.63595867298
1771855330812,66136.6157746477
1771858955665,65914.2830987351
1771862602390,65646.15558685549
1771866236043,65381.72366003015
1771869776115,64750.319959430264
1771873401655,64632.91383942887
1771876883445,64312.31488359545
1771880604441,64473.326092497344
1771884188425,64570.139420745654
1771887757277,64719.44720467718
1771891378046,64645.635433153606
1771894815226,64941.5287413215
1771898591867,64135.616801814576
1771902171785,64066.17992962856
1771905753196,63559.99285358071
1771909412574,63327.54954418396
1771912956035,63069.34251318558
1771916527208,63048.93669447095
1771920143672,63149.620867737
1771923798129,63379.60392637089
1771927253541,63219.563714987955
1771930995131,63276.255707804885
1771934614966,63207.59348187299
1771938134798,62972.76745130099
1771941766857,62905.750100773046
1771945350514,63446.927824582344
1771948919734,63963.04834579783
1771952621260,64253.8473670592
1771956151983,64215.262528875006
1771959730148,64426.94609155057
1771963326332,64443.4962359175
1771967009711,64455.44615715053
1771970574209,64045.70828857544
1771974162249,64113.9657402143
1771977613956,64074.11098528222
1771981299044,64233.58561002521
1771985025182,65942.41944954704
1771988626366,65893.8901244172
1771992168874,65390.04483381127
1771995706902,65448.36336319303
1771999329130,64880.50598865606
1772002931206,64881.88467477487
1772006498149,65017.3242472759
1772010155156,65506.82624135998
1772013755632,65544.01337155416
1772017361481,65383.60659238269
1772020989893,65410.95710978954
1772024590986,66060.99245398513
1772028127699,66244.50816119192
1772029822000,66575.58893879833
